filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
001880.txt,781.89,161.59,823.82,229.47,-1.88,5.39,1.53,20.41
001883.txt,336.68,180.54,369.68,198.86,1.91,-20.84,2.06,58.59
001885.txt,338.79,177.48,404.59,200.59,2.78,-17.32,1.95,52.44
001887.txt,505.16,168.95,552.7,212.07,1.69,-3.64,1.68,32.67
001893.txt,308.68,184.82,386.02,227.71,-1.23,-8.72,1.31,24.23
001893.txt,526.93,163.26,555.89,194.94,-1.51,-5.53,0.75,60.61
001895.txt,121.67,170.15,275.11,227.08,2.58,-15.54,1.9,27.49
001895.txt,631.58,172.84,652.04,192.66,1.67,3.22,1.94,72.4
001898.txt,377.81,179.44,435.75,229.9,-1.49,-7.22,1.9,25.8
001906.txt,296.58,177.45,339.08,198.12,2.0,-21.65,1.83,53.52
001908.txt,1182.57,195.6,1241.0,374.0,-2.33,2.81,1.63,2.77
001908.txt,687.43,183.91,786.32,262.72,-1.78,2.71,1.82,16.26
001908.txt,578.55,184.5,616.05,219.18,-1.57,-0.63,2.09,34.14
001909.txt,479.3,190.92,616.21,268.29,-1.92,-1.48,1.76,15.15
001910.txt,748.09,160.14,777.69,242.81,1.05,3.49,1.62,17.18
001916.txt,729.63,172.2,895.14,315.24,-1.88,2.61,1.71,9.97
001917.txt,708.16,174.98,777.78,234.78,-1.7,4.03,1.79,22.59
001919.txt,664.61,189.51,768.14,265.92,-1.77,2.25,1.88,16.37
001919.txt,481.48,194.37,525.79,228.42,1.68,-4.88,2.43,33.29
001919.txt,769.87,173.81,845.31,210.7,3.0,11.3,2.13,41.55
001926.txt,683.47,178.78,726.69,211.22,-1.71,4.53,1.78,35.0
001932.txt,466.43,183.42,530.19,230.93,1.72,-3.58,1.75,23.44
001933.txt,560.66,169.1,579.47,184.52,-1.54,-3.69,1.06,66.86
001939.txt,988.06,141.14,1162.81,304.42,-1.64,6.87,1.62,11.16
001942.txt,32.68,180.9,191.73,249.15,-0.98,-12.12,1.41,17.8
001943.txt,463.13,177.96,502.2,204.74,1.74,-7.42,1.79,42.16
001947.txt,1155.87,187.78,1223.0,369.0,-2.47,3.24,1.58,1.63
001947.txt,698.75,178.16,793.97,245.47,-1.71,3.43,1.45,18.01
001947.txt,684.16,176.71,747.33,224.03,-1.67,3.73,1.37,24.5
001948.txt,354.64,177.1,457.56,216.95,0.25,-8.21,1.72,29.15
001954.txt,363.32,185.25,467.21,243.03,1.93,-5.59,1.87,21.08
001955.txt,778.28,170.23,1050.66,350.15,-1.85,3.09,1.58,8.33
001955.txt,776.47,163.35,887.02,210.47,2.89,8.36,1.38,27.52
001956.txt,563.24,175.69,615.09,225.88,-1.55,-0.73,1.73,24.99
001958.txt,845.06,177.16,861.06,216.4,-0.01,11.36,1.62,32.38
001958.txt,873.88,184.61,889.88,224.43,3.02,12.39,1.96,31.92
001960.txt,362.97,180.11,483.54,262.14,1.76,-3.76,1.61,15.05
001961.txt,737.57,173.98,803.64,200.84,-2.26,10.17,1.72,46.1
001964.txt,770.56,150.45,1112.64,374.0,-1.91,2.75,1.6,7.07
001964.txt,402.33,182.83,483.57,238.22,1.83,-4.96,1.81,21.69
001967.txt,0.0,172.61,330.1,345.12,2.63,-5.53,1.61,8.57
001973.txt,919.41,176.77,980.76,202.79,-1.98,19.54,1.66,41.7
001974.txt,356.61,183.64,428.84,224.71,1.88,-9.32,2.1,31.21
001977.txt,32.18,224.69,102.97,271.44,-1.69,-20.34,3.42,26.93
001978.txt,434.9,180.94,470.12,208.53,1.71,-10.09,2.21,46.35
001986.txt,0.0,184.4,237.86,291.44,-1.0,-7.69,1.44,11.62
001988.txt,494.22,151.25,577.09,214.87,-1.28,-3.06,1.66,30.73
001988.txt,882.26,203.65,935.32,315.92,1.05,3.22,1.53,8.03
001989.txt,800.29,191.34,872.34,220.58,2.55,11.5,2.36,36.78
001992.txt,56.34,195.44,320.72,336.6,2.04,-5.41,1.8,9.76
001994.txt,905.6,139.99,980.12,303.12,-0.42,4.02,1.43,8.49
001995.txt,224.78,193.9,310.54,222.16,-0.17,-19.64,2.71,41.4
001999.txt,723.87,192.6,877.59,243.93,-0.31,5.76,2.08,22.22
001999.txt,624.2,187.39,648.17,208.29,-1.62,1.87,2.52,52.74
002006.txt,0.82,176.16,105.58,218.73,-0.93,-21.77,1.7,28.32
002007.txt,530.83,177.18,551.09,214.24,-2.04,-3.08,1.8,31.85
002009.txt,565.3,184.71,592.09,208.34,-1.62,-2.22,2.36,49.83
002010.txt,158.67,135.61,362.19,284.01,1.97,-7.48,2.07,16.19
002010.txt,590.4,186.73,606.62,199.9,-1.57,-1.19,2.69,73.32
002011.txt,455.99,163.03,482.5,184.3,1.63,-26.96,2.14,140.09
002012.txt,1062.38,139.46,1200.25,175.38,-0.62,23.72,0.08,32.99
002012.txt,1034.28,140.22,1160.3,174.44,-0.6,23.76,0.04,35.34
002014.txt,451.78,172.3,510.76,205.16,1.25,-5.88,1.08,33.23
002014.txt,129.3,179.13,251.94,235.4,1.97,-13.4,1.6,23.19
002018.txt,0.0,202.73,87.22,258.6,0.86,-18.23,2.46,21.59
002020.txt,1017.68,204.65,1241.0,374.0,-2.6,2.79,1.57,1.34
002025.txt,587.11,172.87,613.32,198.78,-1.58,-0.69,1.68,48.24
002025.txt,713.19,155.36,741.27,227.21,1.36,3.11,1.41,19.46
002034.txt,598.16,203.72,626.3,234.64,-1.63,0.14,5.37,65.24
002035.txt,540.53,177.52,561.52,195.22,1.64,-5.36,1.99,65.71
002038.txt,1096.87,174.29,1233.96,260.59,-1.37,12.09,1.7,15.68
002038.txt,877.05,180.37,979.81,227.64,2.01,11.02,1.75,24.92
002040.txt,573.49,183.23,654.03,260.18,-1.57,0.03,1.8,16.44
002041.txt,1038.64,168.01,1171.3,215.63,2.13,16.02,1.3,23.4
002042.txt,537.37,177.19,556.7,237.19,2.11,-1.72,1.61,21.24
002042.txt,694.14,170.2,711.48,229.83,1.44,3.39,1.52,23.23
002043.txt,292.69,176.29,411.41,227.62,-2.78,-8.52,1.75,23.89
002044.txt,655.07,179.4,713.07,222.08,-1.69,2.74,1.25,26.85
002045.txt,364.53,165.37,397.62,247.05,1.9,-5.01,1.46,16.27
002047.txt,236.18,180.58,287.64,205.21,1.98,-21.03,1.89,43.66
002047.txt,268.12,180.81,313.32,201.69,1.95,-21.14,1.85,47.84
002048.txt,335.96,177.03,541.82,279.17,-2.58,-2.97,1.68,12.42
002050.txt,85.5,188.84,362.75,290.64,-2.73,-6.32,1.81,12.06
002050.txt,536.93,183.83,551.75,219.04,1.63,-3.09,2.11,33.75
002050.txt,792.5,183.12,931.3,248.79,-0.4,6.09,1.77,17.75
002050.txt,720.96,187.71,867.94,236.4,-0.3,5.82,1.95,23.18
002050.txt,634.33,184.49,672.1,213.11,-1.68,2.24,2.06,38.67
002050.txt,625.63,182.78,649.19,203.0,-1.62,1.99,2.18,53.7
002051.txt,661.95,173.99,707.69,215.2,-1.68,3.01,1.66,29.8
002058.txt,530.68,145.6,595.79,325.67,1.73,-0.55,1.48,7.8
002062.txt,663.8,177.9,740.18,233.05,1.44,2.51,1.58,20.87
002063.txt,745.47,147.09,781.36,250.39,1.11,2.92,1.21,12.84
002063.txt,315.83,160.48,356.12,236.93,1.7,-7.17,1.43,18.86
002064.txt,188.09,182.39,420.91,323.83,1.95,-4.05,1.74,10.17
002070.txt,567.84,175.09,621.42,226.95,-1.55,-0.53,1.71,24.24
002073.txt,683.18,166.91,758.38,231.46,-1.73,3.62,1.42,22.49
002074.txt,600.0,169.68,620.4,197.62,-1.58,-0.03,2.04,61.33
002075.txt,445.37,178.98,460.08,213.05,1.81,-8.81,2.22,40.24
002076.txt,671.46,163.62,704.99,195.43,-0.08,4.64,0.82,39.45
002078.txt,542.43,167.6,602.11,211.3,-1.43,-1.49,1.47,29.49
002079.txt,0.0,211.33,295.66,374.0,2.27,-3.86,1.77,4.61
002081.txt,915.43,151.99,993.49,187.25,-1.18,15.21,0.61,31.84
002082.txt,0.0,204.34,103.16,304.34,1.72,-10.25,2.05,12.71
002082.txt,874.87,163.9,1000.97,244.48,1.39,7.34,1.46,16.66
002091.txt,940.1,177.81,1179.33,279.02,-0.91,7.56,1.42,11.93
002093.txt,0.0,191.61,283.73,374.0,2.16,-3.19,1.6,3.43
002093.txt,650.43,170.42,693.6,203.93,-1.35,3.04,1.48,35.34
002102.txt,710.33,183.11,891.59,294.89,-1.84,2.74,1.6,11.48
002102.txt,319.62,169.52,451.4,233.27,-2.84,-6.31,1.63,20.39
002105.txt,978.34,120.89,1241.0,374.0,-1.88,4.04,1.52,5.25
002105.txt,1125.86,127.78,1241.0,201.03,0.78,22.69,0.99,27.2
002106.txt,854.12,171.01,968.19,220.37,2.2,9.59,1.42,23.01
002108.txt,383.94,146.12,438.6,307.04,1.69,-2.42,1.47,8.75
002110.txt,36.14,201.9,140.17,317.6,2.11,-9.17,2.36,12.71
002111.txt,648.46,162.88,701.69,214.51,-1.65,2.59,1.62,29.98
002112.txt,524.19,175.73,542.95,216.28,1.69,-3.63,2.0,34.07
002112.txt,464.05,183.19,516.07,216.94,1.73,-5.68,1.98,34.51
002114.txt,1057.43,137.92,1117.33,193.32,-2.09,19.42,0.81,29.44
002118.txt,583.07,113.69,706.71,204.32,-2.01,0.97,0.97,24.49
002118.txt,465.89,154.16,494.23,170.48,1.88,-12.85,-0.27,71.52
002120.txt,758.41,175.89,970.44,270.61,-0.12,4.36,1.63,12.95
002126.txt,0.0,208.12,64.3,296.63,2.33,-10.44,1.95,10.69
002128.txt,832.14,117.64,1241.0,374.0,1.01,3.63,1.48,6.52
002128.txt,601.76,180.39,634.57,209.79,-1.62,0.36,1.86,37.84
002129.txt,933.6,154.68,994.1,182.87,-2.05,21.66,0.6,44.37
002130.txt,339.97,188.31,477.85,273.21,1.79,-3.64,1.62,13.61
002131.txt,367.71,185.74,477.48,272.48,-1.37,-3.83,1.86,15.08
002134.txt,757.68,186.41,930.06,296.3,-1.78,3.32,1.59,11.09
002134.txt,385.53,158.15,530.13,266.41,1.86,-3.1,1.74,15.47
002135.txt,243.01,178.74,454.03,254.5,0.39,-6.08,1.82,16.97
002142.txt,389.27,182.19,446.73,216.57,-1.31,-8.33,1.28,31.73
002150.txt,216.99,181.02,426.14,251.42,-2.77,-6.48,1.69,16.39
002152.txt,487.45,177.08,537.11,219.72,1.69,-4.13,1.88,30.75
002154.txt,553.67,180.5,578.92,199.55,1.66,-3.58,2.14,59.47
002155.txt,1104.36,181.59,1241.0,221.17,2.49,20.57,1.68,26.0
002157.txt,901.91,187.82,1241.0,374.0,-2.28,2.84,1.59,3.15
002157.txt,326.69,183.33,393.98,206.61,0.35,-17.76,2.35,51.37
002160.txt,284.28,162.44,338.95,314.05,2.02,-3.61,1.55,8.86
002161.txt,431.52,177.46,488.1,219.33,1.76,-5.62,1.65,27.13
002163.txt,402.93,182.01,442.66,204.2,1.82,-14.04,2.28,54.23
002172.txt,478.69,180.89,522.78,206.85,1.86,-6.59,1.98,43.74
002175.txt,1095.59,184.95,1223.0,236.32,0.89,19.24,1.76,24.5
002175.txt,701.07,155.2,767.4,297.15,0.7,1.8,1.47,9.61
002175.txt,337.77,159.05,356.44,235.16,1.6,-6.46,1.35,18.25
002175.txt,278.25,158.84,322.01,236.23,1.37,-7.57,1.32,17.48
002176.txt,160.7,188.36,274.35,225.97,0.51,-17.54,2.31,32.28
002177.txt,658.32,178.81,707.47,215.2,-1.73,3.15,1.79,32.07
002181.txt,774.98,124.18,1044.59,338.28,-1.86,3.45,1.67,9.4
002182.txt,559.4,177.4,608.22,221.9,-1.57,-0.96,1.31,28.05
002182.txt,535.16,166.59,558.58,195.33,-1.53,-6.04,0.94,72.04
002183.txt,515.43,178.16,554.24,209.21,1.64,-3.65,1.69,35.18
002185.txt,188.25,195.92,454.31,369.19,1.91,-2.83,1.65,7.72
002185.txt,607.76,166.4,640.73,196.41,-1.61,1.13,1.92,61.56
002187.txt,238.37,190.81,420.53,291.74,1.93,-4.71,1.78,12.6
002188.txt,229.92,144.86,338.61,217.75,1.98,-20.34,2.6,45.74
002190.txt,685.93,173.71,728.07,195.98,-1.94,7.36,1.72,55.25
002194.txt,32.35,184.89,296.73,364.68,-1.85,-4.87,1.6,7.62
002194.txt,591.94,179.4,626.4,210.84,-1.55,-0.04,1.86,36.98
002195.txt,602.75,168.93,640.68,203.52,-1.55,1.0,0.97,34.19
002200.txt,470.03,172.69,488.02,205.69,1.4,-6.73,1.65,36.87
002202.txt,149.95,180.26,240.01,220.3,2.07,-16.09,1.74,28.1
002205.txt,437.98,175.0,473.86,198.46,1.81,-11.2,1.81,52.59
002210.txt,191.72,183.1,256.53,211.12,2.09,-21.58,2.05,40.46
002216.txt,837.69,163.83,1144.12,291.54,-0.5,5.66,1.67,11.11
002217.txt,709.88,139.65,756.64,198.2,1.49,8.34,1.61,49.84
002220.txt,607.7,174.77,629.38,190.19,1.66,0.83,1.62,68.89
002223.txt,81.98,185.55,293.87,271.89,2.26,-8.88,1.86,15.58
002225.txt,518.21,192.91,563.38,224.75,1.75,-3.35,2.41,35.12
002225.txt,535.3,189.72,576.28,218.7,1.74,-2.99,2.44,40.07
002228.txt,506.84,180.22,554.17,212.85,-1.43,-3.56,1.71,32.52
002228.txt,393.31,174.41,426.86,197.2,1.72,-15.03,1.78,54.31
002228.txt,589.16,161.35,614.96,195.35,-1.6,-0.62,1.52,50.86
002229.txt,595.88,160.61,626.54,189.99,-1.62,0.0,1.73,76.89
002232.txt,592.51,178.09,637.51,205.09,1.8,0.32,1.79,41.85
002236.txt,545.63,179.78,591.81,208.44,1.9,-2.35,1.97,41.4
002237.txt,322.07,224.43,486.9,301.02,1.92,-3.3,1.89,11.88
002248.txt,497.27,148.71,551.21,204.92,-1.48,-6.19,2.15,54.4
002250.txt,624.21,183.9,677.96,223.45,-1.73,1.57,1.93,29.21
002254.txt,881.77,166.94,1002.28,221.31,2.88,12.95,1.85,28.42
002254.txt,563.6,189.77,601.31,206.36,2.46,-2.76,3.29,72.44
002257.txt,0.0,184.39,309.73,335.32,0.6,-5.64,1.69,8.28
002257.txt,122.05,177.31,406.32,277.37,0.48,-6.15,1.76,13.04
002260.txt,653.25,180.93,718.29,240.08,-1.54,2.35,1.49,21.6
002262.txt,309.67,184.46,401.46,234.5,-1.25,-8.33,1.49,24.02
002263.txt,922.41,150.16,1004.5,197.46,-1.93,14.89,0.99,30.7
002270.txt,344.39,178.14,414.72,213.22,2.01,-10.3,1.4,32.56
002271.txt,220.25,146.17,303.77,329.83,0.43,-3.57,1.49,7.39
002275.txt,662.81,181.41,776.77,221.08,-0.13,4.45,1.93,29.9
002275.txt,639.08,178.11,720.59,211.96,-0.01,3.59,1.99,37.65
002277.txt,645.37,168.34,691.54,200.22,-1.23,3.0,1.37,37.09
002280.txt,906.11,176.44,980.52,203.51,3.03,17.97,1.63,39.1
002280.txt,354.67,188.31,393.62,205.74,1.9,-20.81,2.82,63.79
002281.txt,398.62,181.37,523.21,231.52,-2.2,-4.76,1.7,22.49
002281.txt,588.42,174.96,624.37,206.78,-1.61,-0.26,1.65,36.6
002281.txt,0.0,186.75,201.22,287.94,2.13,-8.58,1.64,11.97
002282.txt,589.41,162.13,638.85,284.37,-0.95,0.01,1.49,11.04
002282.txt,798.47,138.09,865.95,298.52,1.25,2.73,1.37,8.97
002285.txt,735.86,169.64,776.93,201.99,3.01,7.73,1.52,38.28
002288.txt,321.48,182.87,436.08,225.48,-2.74,-8.55,1.89,26.72
002289.txt,383.6,160.36,429.6,283.29,-1.92,-2.98,1.44,10.45
002290.txt,181.73,182.24,336.12,261.16,-1.13,-7.75,1.5,16.32
002291.txt,546.86,180.71,577.18,201.5,-1.73,-3.25,1.08,50.31
002293.txt,0.0,188.05,39.73,266.81,-0.79,-12.37,1.56,12.26
002294.txt,707.47,185.64,904.87,352.89,-1.72,1.92,1.62,8.04
002294.txt,679.6,169.95,713.45,206.99,-1.61,5.06,1.94,42.83
002295.txt,577.17,180.97,618.33,219.74,-1.59,-0.5,1.4,31.6
002300.txt,0.0,228.49,332.57,374.0,2.29,-2.83,1.8,3.04
002303.txt,481.54,148.78,534.91,211.91,1.63,-4.53,1.64,32.67
002305.txt,94.95,191.13,251.7,257.26,2.15,-10.66,1.89,17.85
002305.txt,222.21,183.05,336.52,237.5,1.99,-10.57,1.91,23.36
002308.txt,832.72,166.0,871.18,188.36,-1.94,19.69,1.24,58.92
002309.txt,722.17,117.61,820.12,210.99,1.4,7.32,1.56,34.8
002311.txt,877.23,158.46,939.39,188.87,-1.94,18.52,0.96,45.11
002311.txt,958.79,149.13,1068.22,195.48,-2.06,18.61,0.99,33.68
002315.txt,645.2,172.08,679.2,249.49,-1.88,1.37,1.66,18.14
002317.txt,544.36,159.56,600.8,187.84,-2.34,-3.09,1.2,58.7
002318.txt,691.36,153.86,830.75,225.82,-1.02,4.5,1.4,21.16
002318.txt,276.63,177.76,330.99,209.55,2.01,-14.84,1.72,35.02
002319.txt,237.9,186.47,367.05,252.27,2.0,-8.01,1.89,19.13
002322.txt,473.07,170.56,487.07,218.73,0.18,-4.76,1.64,26.21
002322.txt,584.47,174.57,607.23,190.12,1.8,-1.35,1.64,69.9
002327.txt,438.63,165.98,465.96,240.29,1.91,-3.84,1.43,17.31
002331.txt,0.0,189.32,115.15,248.86,0.67,-18.14,2.31,22.68
002331.txt,513.66,162.18,574.81,196.24,2.74,-5.8,2.01,63.79
002335.txt,208.41,168.4,350.62,259.44,2.03,-8.74,2.09,19.45
002335.txt,476.66,177.99,518.14,209.17,1.81,-6.83,2.13,43.93
002338.txt,667.56,172.82,728.31,217.38,-1.79,3.16,1.56,26.75
002339.txt,439.35,174.67,481.31,259.62,1.76,-3.22,1.76,15.44
002344.txt,974.23,159.93,1241.0,268.01,2.51,8.22,1.31,10.88
002344.txt,1151.73,142.38,1241.0,192.16,-0.74,22.61,0.67,26.36
002345.txt,0.0,174.73,328.41,374.0,-0.93,-3.21,1.61,4.01
002345.txt,402.33,174.81,498.17,219.6,-2.95,-6.72,1.91,30.45
002353.txt,54.36,197.59,194.14,256.37,2.15,-13.95,2.22,20.91
002361.txt,634.58,189.0,958.28,330.22,-0.77,2.51,1.71,9.56
002367.txt,717.5,4.13,1133.41,358.85,-1.88,2.95,1.52,8.76
002367.txt,518.05,175.35,530.9,205.58,1.54,-4.96,1.85,41.59
002369.txt,500.87,167.9,529.2,231.99,-1.45,-2.61,1.4,20.52
002371.txt,697.63,162.95,746.52,202.62,-1.45,5.48,1.38,35.1
002372.txt,774.68,171.13,995.73,294.39,-1.9,3.66,1.43,10.58
002372.txt,700.82,173.27,736.94,202.98,-1.65,5.76,1.54,38.72
002373.txt,763.27,184.92,839.62,233.48,1.31,6.21,1.87,23.92
002375.txt,653.25,175.26,694.3,208.46,-1.64,2.89,1.58,33.69
002375.txt,627.69,144.28,667.44,195.59,-1.61,2.62,1.56,52.6
002375.txt,589.17,174.05,623.94,205.77,-1.56,-0.18,1.6,36.68
002377.txt,574.42,171.67,624.64,221.71,-1.56,-0.4,1.62,25.88
002378.txt,651.79,171.93,682.57,199.2,-1.63,3.28,1.48,42.23
002380.txt,0.0,219.65,244.92,329.19,0.57,-5.65,1.67,8.39
002380.txt,494.68,161.41,564.01,195.38,0.12,-7.01,1.92,63.0
002381.txt,82.55,147.59,493.75,369.31,-0.83,-3.22,1.62,8.12
002382.txt,716.84,160.88,849.48,259.44,-1.79,3.28,1.52,14.63
002384.txt,75.31,193.81,408.1,371.43,1.99,-3.84,1.72,8.4
002385.txt,486.92,173.31,544.89,192.47,-2.77,-7.68,1.57,58.84
002387.txt,0.0,70.92,113.95,375.0,-0.72,-4.23,1.63,3.44
002387.txt,412.53,168.56,496.58,229.96,-1.37,-4.85,1.29,23.18
002392.txt,482.75,172.56,507.56,195.07,-1.66,-10.53,1.98,65.89
002397.txt,400.0,206.87,465.42,250.84,-1.34,-4.27,1.53,17.49
002399.txt,191.98,160.96,384.51,259.45,-2.74,-6.78,1.73,15.35
002399.txt,368.48,178.52,495.52,229.63,0.25,-5.63,1.73,22.93
002400.txt,79.91,192.62,205.84,276.34,0.58,-8.93,1.91,13.76
002404.txt,532.99,174.53,549.79,211.67,1.68,-3.54,1.95,37.1
002404.txt,674.42,172.19,773.12,250.2,-1.73,2.49,1.62,16.85
002405.txt,229.02,183.85,451.82,322.23,-1.3,-3.41,1.61,9.88
002406.txt,994.55,192.09,1145.31,293.57,-1.74,7.9,1.65,12.39
002409.txt,216.37,188.03,373.59,263.86,-1.18,-7.22,1.87,17.02
002410.txt,592.83,148.34,668.16,328.46,3.06,0.22,1.51,7.53
002410.txt,918.28,148.41,984.28,369.0,-2.23,2.77,1.49,5.66
002414.txt,628.17,179.56,659.75,204.67,-1.66,2.0,1.87,43.83
002415.txt,818.78,137.21,1241.0,374.0,-2.02,3.31,1.5,6.58
002416.txt,0.0,197.63,127.45,271.59,-2.89,-12.73,2.01,15.32
002418.txt,361.84,178.59,443.21,313.98,1.82,-2.96,1.84,10.32
002419.txt,419.61,207.08,551.12,299.25,-1.83,-2.64,2.16,14.29
002422.txt,632.69,172.54,669.91,195.44,1.78,2.84,1.48,49.08
002423.txt,450.52,165.43,530.18,197.51,0.08,-7.74,1.55,46.89
002423.txt,249.97,180.59,425.05,238.96,-2.88,-7.38,1.71,19.72
002427.txt,852.45,148.21,1033.71,258.5,-2.0,6.99,1.63,15.82
002428.txt,0.0,161.29,225.19,374.0,2.39,-3.67,1.77,3.18
002431.txt,510.05,181.22,561.21,226.86,1.59,-2.57,1.71,24.93
002433.txt,308.06,191.58,452.08,276.83,1.9,-4.39,1.8,14.2
002438.txt,562.42,185.76,589.9,208.22,-1.7,-2.66,2.66,55.7
002440.txt,617.96,161.86,671.96,306.94,-1.0,0.51,1.53,9.41
002440.txt,476.96,171.49,493.3,223.79,1.53,-4.03,1.36,23.54
002441.txt,628.82,169.32,672.25,185.31,-0.6,4.33,1.3,76.95
002444.txt,402.45,181.27,500.84,220.1,-2.28,-6.06,1.7,27.28
002445.txt,882.41,180.78,1170.94,261.5,-0.64,7.57,1.49,13.34
002446.txt,102.23,199.62,314.46,302.79,2.04,-6.85,1.96,12.72
002447.txt,592.3,183.29,613.76,202.68,1.57,-0.57,2.24,56.14
002452.txt,894.73,111.47,1231.48,374.0,-1.37,4.57,1.5,6.96
002452.txt,680.86,169.08,767.5,206.26,-0.89,5.06,1.4,31.91
002452.txt,482.37,174.07,516.7,193.85,1.87,-9.11,1.69,59.68
002452.txt,51.19,182.14,164.17,235.97,2.17,-14.82,1.75,21.39
002454.txt,270.86,124.81,493.78,231.06,0.31,-6.45,1.58,20.77
002455.txt,0.0,182.3,142.95,362.07,-2.37,-6.76,1.7,7.23
002455.txt,348.04,176.34,486.14,226.02,-2.92,-6.56,1.74,24.69
002459.txt,637.68,184.71,696.28,229.63,-1.69,1.86,1.82,24.97
002461.txt,849.23,178.39,879.3,193.2,-1.24,25.42,0.75,71.17
002462.txt,817.55,175.66,1241.0,374.0,-2.05,3.33,1.5,6.58
002462.txt,0.0,171.54,390.3,374.0,2.01,-3.56,1.75,6.96
002465.txt,440.15,169.7,476.75,248.25,1.78,-3.69,1.74,17.48
002467.txt,424.44,186.52,522.67,254.43,1.75,-3.32,1.83,18.1
002471.txt,0.0,183.7,132.29,237.72,2.27,-14.39,1.56,18.8
002471.txt,305.65,143.32,396.04,200.97,1.91,-14.64,1.49,41.34
002477.txt,205.79,165.67,254.12,281.99,-1.55,-6.11,1.55,11.72
002477.txt,608.5,161.5,634.17,236.12,-1.61,0.36,1.28,17.3
002479.txt,683.52,179.82,763.83,238.0,-1.72,2.97,1.63,19.73
002479.txt,521.85,171.04,559.81,205.05,1.62,-3.28,1.46,34.33
002481.txt,715.06,171.48,748.13,197.48,-1.45,7.13,1.39,42.24
002486.txt,0.0,195.71,94.67,326.15,-0.82,-7.79,1.61,7.79
002486.txt,320.85,182.25,403.82,231.7,-1.29,-8.33,1.45,24.64
002490.txt,423.41,186.37,526.56,268.93,-1.42,-2.79,1.8,15.44
002494.txt,854.22,162.91,879.54,209.81,-1.8,9.18,1.29,25.93
002496.txt,508.66,173.61,532.12,240.95,-1.79,-2.24,1.56,16.93
002497.txt,701.48,171.88,855.37,286.67,-1.78,2.57,1.62,12.03
002501.txt,816.27,165.06,835.6,211.08,1.26,8.45,1.47,28.22
002503.txt,0.0,194.2,277.33,323.6,-2.55,-6.59,1.75,9.13
002507.txt,247.65,161.32,305.98,308.65,0.49,-3.9,1.48,8.42
002508.txt,93.95,156.74,249.57,231.84,2.09,-11.16,1.37,18.66
002510.txt,267.34,177.11,337.17,208.49,1.95,-15.02,1.66,35.36
002512.txt,380.03,135.86,508.14,241.13,1.79,-4.46,1.65,20.54
002512.txt,648.25,168.5,682.85,202.9,-3.04,2.95,1.6,38.64
002513.txt,438.54,170.62,468.45,197.19,1.64,-10.08,1.52,46.53
002514.txt,601.98,172.53,621.8,222.32,-1.6,0.02,1.72,25.98
002516.txt,724.46,155.89,769.76,192.15,-1.3,10.38,1.4,54.34
002517.txt,333.9,195.09,484.8,302.49,1.79,-3.32,1.9,12.52
002523.txt,0.0,190.12,98.6,234.0,2.21,-23.46,2.4,30.07
002524.txt,478.66,157.23,511.66,234.81,-2.66,-2.49,1.31,17.42
002524.txt,499.08,157.9,524.42,232.29,-2.67,-2.32,1.29,17.98
002527.txt,554.94,176.06,583.19,194.88,1.76,-3.44,1.81,61.04
002527.txt,514.43,178.33,554.44,195.72,2.0,-6.42,1.9,61.69
002530.txt,1177.65,154.35,1241.0,225.99,-0.78,16.4,1.2,17.37
002533.txt,690.26,172.08,714.5,191.72,-1.48,7.33,1.46,57.15
002535.txt,244.2,178.6,297.63,206.96,2.02,-21.58,2.09,46.02
002536.txt,414.05,167.33,466.59,257.41,1.79,-3.34,1.55,14.17
002537.txt,900.28,192.07,1241.0,374.0,-2.16,3.48,1.6,5.12
002538.txt,585.87,173.02,638.22,223.42,-1.57,0.03,1.69,25.58
002544.txt,382.54,188.64,467.37,241.36,1.81,-5.27,1.82,20.78
002546.txt,335.06,186.14,442.1,253.64,1.88,-5.74,1.93,18.98
002546.txt,406.53,185.88,473.22,234.36,1.79,-5.63,1.91,24.06
002547.txt,732.78,171.33,749.99,186.67,-1.55,12.91,1.33,70.82
002547.txt,596.85,156.69,662.95,188.47,1.19,2.09,1.79,85.95
002548.txt,471.76,126.94,549.26,205.78,-0.24,-4.47,1.11,35.12
002548.txt,768.26,206.5,842.49,301.63,1.03,2.62,1.5,9.42
002549.txt,384.22,191.68,465.31,238.58,-1.78,-5.97,1.9,22.78
002550.txt,43.01,176.47,439.29,374.0,1.88,-2.59,1.7,5.9
002552.txt,384.49,208.89,455.91,256.44,-1.33,-4.26,1.54,16.27
002552.txt,470.49,183.94,521.5,219.63,-1.41,-4.78,1.38,30.98
002553.txt,186.63,186.76,468.47,374.0,1.93,-2.78,1.73,7.86
002555.txt,424.24,185.76,534.11,221.39,-3.06,-5.41,1.94,30.1
002556.txt,321.38,187.65,394.62,224.54,1.94,-11.06,2.14,31.87
002558.txt,4.96,163.53,241.27,289.43,-2.63,-6.76,1.51,10.14
002558.txt,116.13,174.34,415.82,270.44,0.38,-5.83,1.56,12.54
002564.txt,576.62,176.95,619.5,211.02,1.64,-0.52,1.64,32.53
002565.txt,410.04,151.47,470.04,281.73,0.23,-2.4,1.4,10.14
002567.txt,139.17,201.27,428.43,374.0,2.02,-3.4,1.85,8.16
002570.txt,303.44,189.46,472.58,299.96,1.83,-3.37,1.71,11.5
002571.txt,562.75,177.92,590.57,196.89,1.81,-2.64,1.87,57.63
